,X,Y,Z,Point ID,DEN1,EL1,ENUT,EP,EPKE,KE,P1,PRPS,Points_0,Points_1,Points_2,Points_Magnitude,U1,V1,Vel1_0,Vel1_1,Vel1_2,Vel1_Magnitude,W1,WAF,WAMP,vtkValidPointMask
10,842955.4375,815026.4375,5.24285888671875,0,1.18900001,2.322339535,0.7268176079,0.01377582457,1.000000013e-10,0.3261420131,0.08766832948,-1,330.4375,546.4375,3.599458933,638.5889282,-1.138215661,-2.571423531,-1.138215661,-2.571423531,0.001627519028,2.812073231,0.001627519028,0.8438811898,1.034202456,1
11,842975.0625,815030.0625,5.016845703125,0,1.18900001,2.304783344,0.7210352421,0.01383426972,1.000000013e-10,0.3259017467,0.09672682732,-1,350.0625,550.0625,3.373445749,652.0152588,-1.140256882,-2.559988976,-1.140256882,-2.559988976,0.001708402066,2.802451134,0.001708402066,0.8421515822,1.030659914,1
12,842995.0,815032.125,5.058990478515625,0,1.18900001,2.307445526,0.7216850519,0.01381304115,1.000000013e-10,0.3257490993,0.1062187105,-1,370.0,552.125,3.415590525,664.6455078,-1.14650774,-2.55830121,-1.14650774,-2.55830121,0.00178048946,2.803460121,0.00178048946,0.8422315717,1.03102088,1
13,843013.8125,815025.4375,4.41888427734375,0,1.18900001,2.25839448,0.7064732313,0.01403355598,1.000000013e-10,0.3259473741,0.1160750166,-1,388.8125,545.4375,2.775484324,669.8394775,-1.144058108,-2.533740044,-1.144058108,-2.533740044,0.001763293287,2.780055761,0.001763293287,0.8384824395,1.022391438,1
14,843027.8125,815011.375,4.188201904296875,0,1.18900001,2.240120173,0.7014071345,0.01415675692,1.000000013e-10,0.326633811,0.1243056282,-1,402.8125,531.375,2.54480195,666.8011475,-1.147027135,-2.526186466,-1.147027135,-2.526186466,0.001657116809,2.774399519,0.001657116809,0.8379590511,1.020279884,1
15,843040.125,814995.5625,4.392379760742188,0,1.18900001,2.254324675,0.7066293955,0.01414975338,1.000000013e-10,0.3274286091,0.1313047707,-1,415.125,515.5625,2.748979807,661.9222412,-1.155236959,-2.535060167,-1.155236959,-2.535060167,0.001536150347,2.785876036,0.001536150347,0.8403426409,1.024464846,1
16,843052.375,814979.8125,4.419723510742188,0,1.18900001,2.255203962,0.7077152729,0.01420267858,1.000000013e-10,0.3282718062,0.138163358,-1,427.375,499.8125,2.776323557,657.6242065,-1.160425782,-2.538148165,-1.160425782,-2.538148165,0.001361027826,2.790839672,0.001361027826,0.8416748047,1.026247144,1
17,843064.6875,814964.0,4.43896484375,0,1.18900001,2.25523448,0.7087345719,0.0142741017,1.000000013e-10,0.3293301165,0.1459069848,-1,439.6875,484.0,2.79556489,653.902832,-1.165202141,-2.542236567,-1.165202141,-2.542236567,0.001016867696,2.796545029,0.001016867696,0.8432646394,1.028288722,1
18,843076.9375,814948.1875,4.26800537109375,0,1.18900001,2.241365671,0.7053675652,0.01440339442,1.000000013e-10,0.3303621113,0.1528221816,-1,451.9375,468.1875,2.624605417,650.7333984,-1.166271091,-2.539761305,-1.166271091,-2.539761305,0.0006638601189,2.794740915,0.0006638601189,0.8435790539,1.027567506,1
19,843089.25,814932.4375,4.25634765625,0,1.18900001,2.239159107,0.7056322098,0.01448195707,1.000000013e-10,0.3313765228,0.1595276147,-1,464.25,452.4375,2.612947702,648.2550049,-1.169193149,-2.543142319,-1.169193149,-2.543142319,0.0003078262089,2.799032927,0.0003078262089,0.8449034095,1.02908802,1
20,843101.5,814916.625,4.0980224609375,0,1.18900001,2.226282835,0.7027597427,0.01462150365,1.000000013e-10,0.3326074481,0.1665346175,-1,476.5,436.625,2.454622507,646.296875,-1.168693662,-2.542871714,-1.168693662,-2.542871714,-0.0002368168207,2.798578501,-0.0002368168207,0.845557034,1.028855205,1
21,843113.75,814900.8125,4.01104736328125,0,1.18900001,2.218687773,0.7014389634,0.01473245304,1.000000013e-10,0.3337422907,0.1726475209,-1,488.75,420.8125,2.367647409,644.9537354,-1.167633772,-2.545418739,-1.167633772,-2.545418739,-0.0008214466507,2.80045104,-0.0008214466507,0.8465480804,1.029486895,1
22,843126.0625,814885.0625,3.98187255859375,0,1.18900001,2.21524477,0.7013614178,0.01482202299,1.000000013e-10,0.3348227739,0.1784416139,-1,501.0625,405.0625,2.338472605,644.3172607,-1.167049766,-2.549957752,-1.167049766,-2.549957752,-0.001382526942,2.804334402,-0.001382526942,0.8478478193,1.030862689,1
23,843065.3125,814929.0,4.114532470703125,0,1.18900001,2.23025775,0.7022649646,0.0144734513,1.000000013e-10,0.330709517,0.1439330727,-1,440.3125,449.0,2.471132517,628.8737793,-1.160373092,-2.537354946,-1.160373092,-2.537354946,0.0008388527203,2.790096045,0.0008388527203,0.8429972529,1.025881886,1
24,843080.9375,814916.5,4.01214599609375,0,1.18900001,2.221457243,0.7004759312,0.01458195504,1.000000013e-10,0.3317441642,0.1528521329,-1,455.9375,436.5,2.368746042,631.2026978,-1.162917972,-2.537132978,-1.162917972,-2.537132978,0.0004223255673,2.790953636,0.0004223255673,0.8437533975,1.026131153,1
25,843093.125,814900.625,3.9339599609375,0,1.18900001,2.214628935,0.6992306709,0.01467667706,1.000000013e-10,0.3326978385,0.1584190726,-1,468.125,420.625,2.290560007,629.3422241,-1.163573384,-2.538319111,-1.163573384,-2.538319111,5.799675273e-05,2.792304993,5.799675273e-05,0.8445430994,1.0265764,1
26,843105.375,814884.8125,3.843902587890625,0,1.18900001,2.206897736,0.6978782415,0.0147889303,1.000000013e-10,0.3338419497,0.164471373,-1,480.375,404.8125,2.200502634,628.2023315,-1.162423849,-2.540775537,-1.162423849,-2.540775537,-0.0005223650951,2.794059753,-0.0005223650951,0.8455153108,1.027164817,1
27,842987.5,814870.375,4.0802764892578125,0,1.18900001,2.230389357,0.7025843859,0.01447699033,1.000000013e-10,0.3308089972,0.09657144547,-1,362.5,390.375,2.436876535,532.7333374,-1.134932041,-2.546924353,-1.134932041,-2.546924353,0.001280274126,2.788350105,0.001280274126,0.842736423,1.025367737,1
28,842978.8125,814852.375,4.0892333984375,0,1.18900001,2.231137514,0.7031189799,0.01449331827,1.000000013e-10,0.3310991228,0.0906220749,-1,353.8125,372.375,2.445833445,513.6656494,-1.131595492,-2.55013895,-1.131595492,-2.55013895,0.001204921165,2.789931536,0.001204921165,0.8431684375,1.025948882,1
29,842972.4375,814833.375,4.259307861328125,0,1.18900001,2.243735552,0.7073992491,0.01446029916,1.000000013e-10,0.3314119875,0.08572532237,-1,347.4375,353.375,2.615907907,495.5739746,-1.131201863,-2.558998108,-1.131201863,-2.558998108,0.001130014774,2.797872543,0.001130014774,0.8446748853,1.028864384,1
30,842966.1875,814814.375,4.4854736328125,0,1.18900001,2.260527849,0.7129392028,0.01440510154,1.000000013e-10,0.3316637576,0.08063470572,-1,341.1875,334.375,2.842073679,477.7275696,-1.13146925,-2.569653511,-1.13146925,-2.569653511,0.001056764158,2.807729244,0.001056764158,0.8464659452,1.032485485,1
31,842959.9375,814795.375,4.771514892578125,0,1.18900001,2.281805038,0.7198377252,0.01432689652,1.000000013e-10,0.3318608701,0.07536967099,-1,334.9375,315.375,3.128114939,460.059021,-1.132472873,-2.582263947,-1.132472873,-2.582263947,0.0009851633804,2.81967783,0.0009851633804,0.8485745192,1.036876321,1
32,843048.875,814917.5625,4.0383148193359375,0,1.18900001,2.225354671,0.7006473541,0.01448434219,1.000000013e-10,0.33057639,0.132749036,-1,423.875,437.5625,2.394914865,609.2098999,-1.15447998,-2.535831928,-1.15447998,-2.535831928,0.001143779606,2.78626442,0.001143779606,0.8422684073,1.024516702,1
33,843035.8125,814902.4375,4.160186767578125,0,1.18900001,2.234596014,0.7037392855,0.01445587166,1.000000013e-10,0.3307453394,0.1240104288,-1,410.8125,422.4375,2.516786814,589.2594604,-1.151261449,-2.543153048,-1.151261449,-2.543153048,0.00117325515,2.791600227,0.00117325515,0.8432587385,1.026499391,1
34,843022.8125,814887.25,4.015960693359375,0,1.18900001,2.224337578,0.7007452846,0.01451281738,1.000000013e-10,0.3309438229,0.1154913083,-1,397.8125,407.25,2.37256074,569.3092041,-1.144655704,-2.540806055,-1.144655704,-2.540806055,0.001207848545,2.786742449,0.001207848545,0.8425583243,1.024729729,1
35,843009.8125,814872.0,3.883102416992188,0,1.18900001,2.214916706,0.697989881,0.01456460636,1.000000013e-10,0.3311190009,0.1071333438,-1,384.8125,392.0,2.239702463,549.3174438,-1.138410926,-2.538665295,-1.138410926,-2.538665295,0.001247795415,2.782229662,0.001247795415,0.8419014812,1.023085356,1
36,842998.0625,814855.6875,3.800003051757813,0,1.18900001,2.20903039,0.6963557601,0.01460320875,1.000000013e-10,0.3313182592,0.09948511422,-1,373.0625,375.6875,2.156603098,529.4538574,-1.132833481,-2.538499117,-1.132833481,-2.538499117,0.001208853791,2.779800415,0.001208853791,0.8416101336,1.022201061,1
37,842991.125,814837.0625,3.837478637695313,0,1.18900001,2.211791277,0.6975566745,0.0146136703,1.000000013e-10,0.3316479921,0.09418142587,-1,366.125,357.0625,2.194078684,511.4156494,-1.13024497,-2.542789698,-1.13024497,-2.542789698,0.001127638621,2.782666683,0.001127638621,0.8422805071,1.023252487,1
38,842984.8125,814818.0625,4.37078857421875,0,1.18900001,2.251145124,0.7101593018,0.01446005888,1.000000013e-10,0.3318765461,0.08897849172,-1,359.8125,338.0625,2.72738862,493.7192688,-1.134613633,-2.564577818,-1.134613633,-2.564577818,0.001047706115,2.804355383,0.001047706115,0.8460384011,1.031225562,1
39,842978.5,814799.125,4.456069946289063,0,1.18900001,2.257486343,0.7123844028,0.01444805972,1.000000013e-10,0.3321024776,0.0834229663,-1,353.5,319.125,2.812669992,476.2467041,-1.132542372,-2.570182562,-1.132542372,-2.570182562,0.0009691247251,2.808645964,0.0009691247251,0.8468875289,1.032801867,1
40,842941.3125,815098.4375,6.540771484375,0,1.18900001,2.423761845,0.7568465471,0.01324031129,1.000000013e-10,0.3244334459,0.07928026468,-1,316.3125,618.4375,4.897371292,694.652832,-1.14464438,-2.614022017,-1.14464438,-2.614022017,0.001521945349,2.853651047,0.001521945349,0.8496860862,1.049493551,1
41,842960.6875,815074.625,4.881759643554688,0,1.18900001,2.29623723,0.7169436812,0.01377961971,1.000000013e-10,0.3245100379,0.08834899217,-1,335.6875,594.625,3.23835969,682.843689,-1.128693819,-2.552694798,-1.128693819,-2.552694798,0.001668087556,2.791093588,0.001668087556,0.8394243717,1.026493669,1
42,842960.8125,815046.5,4.88372802734375,0,1.18900001,2.29557848,0.7176707387,0.01384147163,1.000000013e-10,0.3254171908,0.08958279341,-1,335.8125,566.5,3.240328074,658.5611572,-1.132485271,-2.555486202,-1.132485271,-2.555486202,0.001670726226,2.795180798,0.001670726226,0.8406510949,1.027994752,1
43,842994.5,815102.0625,4.5408477783203125,0,1.18900001,2.270622969,0.7073996067,0.01379256137,1.000000013e-10,0.3230638802,0.1023709327,-1,369.5,622.0625,2.897447824,723.5332642,-1.128365517,-2.531790018,-1.128365517,-2.531790018,0.001803619438,2.771853685,0.001803619438,0.8353766203,1.01941216,1
44,843003.9375,815086.5,4.544708251953125,0,1.18900001,2.27025938,0.7077531219,0.01382434368,1.000000013e-10,0.3235287368,0.1079871058,-1,378.9375,606.5,2.901308298,715.1533203,-1.133924723,-2.531738758,-1.133924723,-2.531738758,0.001854534145,2.774074554,0.001854534145,0.8360278606,1.020224333,1
45,843006.0625,815056.1875,4.68890380859375,0,1.18900001,2.280076981,0.7120477557,0.01386154816,1.000000013e-10,0.3247267008,0.1107054576,-1,381.0625,576.1875,3.045503855,690.803833,-1.141429305,-2.54019618,-1.141429305,-2.54019618,0.001844273414,2.784862757,0.001844273414,0.838537693,1.024182916,1
46,843034.5625,815086.0625,4.824310302734375,0,1.18900001,2.290701866,0.7140637636,0.01373697445,1.000000013e-10,0.3234932125,0.1249796301,-1,409.5625,606.0625,3.180910349,731.4802246,-1.147452474,-2.53733778,-1.147452474,-2.53733778,0.001773979398,2.784732103,0.001773979398,0.8377758861,1.02411437,1
47,842937.25,814928.0625,5.289520263671875,0,1.18900001,2.323836803,0.7301856875,0.01395320892,1.000000013e-10,0.328950882,0.0790533945,-1,312.25,448.0625,3.64612031,546.144104,-1.139609218,-2.586492538,-1.139609218,-2.586492538,0.001363326912,2.826420784,0.001363326912,0.8479481936,1.03944242,1
48,842938.125,814943.0625,5.74078369140625,0,1.18900001,2.358098507,0.7405896187,0.0137837613,1.000000013e-10,0.3285928667,0.07994484156,-1,313.125,463.0625,4.097383499,559.0089111,-1.145875216,-2.600895166,-1.145875216,-2.600895166,0.001400413457,2.842127323,0.001400413457,0.8503389955,1.045225143,1
49,842938.5,814958.0625,5.6226806640625,0,1.18900001,2.349574327,0.7375189662,0.01379517652,1.000000013e-10,0.3282115161,0.08063728362,-1,313.5,478.0625,3.97928071,571.7008057,-1.14397943,-2.594887495,-1.14397943,-2.594887495,0.001435225597,2.835865259,0.001435225597,0.849070251,1.042929888,1
50,842938.5,814973.0625,5.750244140625,0,1.18900001,2.359595537,0.7402675748,0.01372734085,1.000000013e-10,0.3278228939,0.08090399206,-1,313.5,493.0625,4.106843948,584.3027954,-1.145097494,-2.597810268,-1.145097494,-2.597810268,0.001459903317,2.838990688,0.001459903317,0.849352777,1.044085264,1
51,842938.4375,814988.0625,5.754302978515625,0,1.18900001,2.360326767,0.7400785685,0.01369800605,1.000000013e-10,0.3274178207,0.08103444427,-1,313.4375,508.0625,4.110902786,596.9819946,-1.14430666,-2.596322298,-1.14430666,-2.596322298,0.001480981242,2.837310314,0.001480981242,0.8488284349,1.043472886,1
52,842946.3125,815000.25,5.220230102539063,0,1.18900001,2.320094585,0.7269925475,0.01384054031,1.000000013e-10,0.3269884288,0.0843135044,-1,321.3125,520.25,3.576830149,611.4855347,-1.137979746,-2.574704647,-1.137979746,-2.574704647,0.001547098276,2.8149786,0.001547098276,0.8448734283,1.035265207,1
53,842957.0625,815009.9375,5.4159698486328125,0,1.18900001,2.334901571,0.7312930822,0.01375630125,1.000000013e-10,0.3266598582,0.08857461065,-1,332.0625,529.9375,3.772569895,625.390686,-1.142623782,-2.579232693,-1.142623782,-2.579232693,0.001624737051,2.820998669,0.001624737051,0.8456723094,1.037479877,1
54,842971.8125,815012.6875,5.0997467041015625,0,1.18900001,2.310602665,0.7234798074,0.01384880859,1.000000013e-10,0.3265011907,0.09545936435,-1,346.8125,532.6875,3.45634675,635.6467896,-1.142178416,-2.565510988,-1.142178416,-2.565510988,0.001678219181,2.80827713,0.001678219181,0.843477428,1.032797694,1
55,842986.5625,815015.375,4.8011322021484375,0,1.18900001,2.287697554,0.7161135674,0.01393572707,1.000000013e-10,0.3263479173,0.1024755687,-1,361.5625,535.375,3.157732248,646.0369873,-1.142089248,-2.552390814,-1.142089248,-2.552390814,0.001727646217,2.79625988,0.001727646217,0.8414003253,1.028371453,1
56,843001.1875,815013.625,4.5208740234375,0,1.18900001,2.266121864,0.7093348503,0.01402771566,1.000000013e-10,0.3263578415,0.1095080525,-1,376.1875,533.625,2.87747407,652.9019775,-1.142697215,-2.540512085,-1.142697215,-2.540512085,0.001770782401,2.785670757,0.001770782401,0.8396550417,1.024465203,1
57,843012.5625,815004.0625,4.2406768798828125,0,1.18900001,2.244395971,0.702922821,0.01414767932,1.000000013e-10,0.3267769217,0.1157671437,-1,387.5625,524.0625,2.597276926,651.8074341,-1.143449664,-2.530547619,-1.143449664,-2.530547619,0.001726715709,2.776896,0.001726715709,0.8384546041,1.021218538,1
58,843021.75,814992.25,4.327789306640625,0,1.18900001,2.250189781,0.7052802444,0.01416060794,1.000000013e-10,0.3273360729,0.1208062246,-1,396.75,512.25,2.684389353,647.9335327,-1.148396254,-2.534785032,-1.148396254,-2.534785032,0.001635557623,2.782795668,0.001635557623,0.8397699594,1.023363948,1
59,843031.0,814980.4375,4.38604736328125,0,1.18900001,2.25374651,0.7069539428,0.01418434177,1.000000013e-10,0.3279151917,0.1258506179,-1,406.0,500.4375,2.742647409,644.4231567,-1.152911186,-2.538121939,-1.152911186,-2.538121939,0.001537941396,2.787699699,0.001537941396,0.8409329653,1.025140643,1
60,843040.1875,814968.5625,4.4925537109375,0,1.18900001,2.260801554,0.7097423077,0.0141944848,1.000000013e-10,0.3285140693,0.1308321208,-1,415.1875,488.5625,2.849153757,641.1568604,-1.158029199,-2.54334259,-1.158029199,-2.54334259,0.001434507431,2.794570684,0.001434507431,0.8424366117,1.027638435,1
61,843049.375,814956.6875,4.453033447265625,0,1.18900001,2.257005215,0.7091258168,0.01425096486,1.000000013e-10,0.3291137516,0.1355431676,-1,424.375,476.6875,2.809633493,638.2264404,-1.160754204,-2.54348731,-1.160754204,-2.54348731,0.001321536023,2.795832634,0.001321536023,0.843006134,1.028071046,1
62,843049.3125,814942.5,4.43878173828125,0,1.18900001,2.255491972,0.7091561556,0.01429165248,1.000000013e-10,0.3296248019,0.1346123815,-1,424.3125,462.5,2.795381784,627.6584473,-1.16039443,-2.545556784,-1.16039443,-2.545556784,0.001256262185,2.797566175,0.001256262185,0.8435989022,1.02869606,1
63,843039.625,814931.0625,4.378219604492188,0,1.18900001,2.251190186,0.7080722451,0.01432605926,1.000000013e-10,0.3298688531,0.1285157055,-1,414.625,451.0625,2.734819651,612.6815796,-1.15640521,-2.545867205,-1.15640521,-2.545867205,0.001276755705,2.796196461,0.001276755705,0.8435112834,1.028204441,1
64,843029.875,814919.625,4.272994995117188,0,1.18900001,2.243627071,0.7059521675,0.01437349804,1.000000013e-10,0.3300993741,0.1224515662,-1,404.875,439.625,2.629595041,597.6627808,-1.151874423,-2.544451714,-1.151874423,-2.544451714,0.001302529359,2.793036222,0.001302529359,0.8431156874,1.027053595,1
65,843020.1875,814908.25,4.2209320068359375,0,1.18900001,2.240035772,0.7049971819,0.01439876668,1.000000013e-10,0.3302507997,0.1160756871,-1,395.1875,428.25,2.577532053,582.7330933,-1.147681117,-2.544756413,-1.147681117,-2.544756413,0.001326568192,2.791587114,0.001326568192,0.8429593444,1.026533127,1
66,843010.4375,814896.8125,4.18524169921875,0,1.18900001,2.237674713,0.7044120431,0.01441761572,1.000000013e-10,0.3303852379,0.1097238585,-1,385.4375,416.8125,2.541841745,567.7157593,-1.14377284,-2.545541048,-1.14377284,-2.545541048,0.001353568514,2.79069829,0.001353568514,0.8428857327,1.026217699,1
67,843000.6875,814885.4375,4.207305908203125,0,1.18900001,2.239536047,0.7051787972,0.01442044508,1.000000013e-10,0.3305490017,0.1038736179,-1,375.6875,405.4375,2.563905954,552.7451782,-1.140864134,-2.54848671,-1.140864134,-2.54848671,0.001343083452,2.792195797,0.001343083452,0.843228519,1.026776195,1
